date,old_ticker,new_ticker
1/12/2014,AMEZY,AMFW
24/11/2014,SMTD,CLSK
21/11/2014,PIMO,RTNB
21/11/2014,PZZI,RAVE
21/11/2014,CBSO,OUT
21/11/2014,ACCPD,ABEO
17/11/2014,VPRT,CMPR
14/11/2014,SOQ,SOQDF
14/11/2014,CMXI,NUOTQ
12/11/2014,WLP,ELV
10/11/2014,HEPI,ZIVO
10/11/2014,ACTC,OCAT
7/11/2014,SNR.W,SNR
3/11/2014,LDKSY,LDKYQ
30/10/2014,TSPT,PRTK
29/10/2014,DVR,CDVIQ
27/10/2014,SUSP,SUN
24/10/2014,ACCP,ABEO
21/10/2014,GAMR,RILY
17/10/2014,END,ENDRQ
16/10/2014,LINTB,QVCGB
16/10/2014,NVTL,INSG
10/10/2014,OGSRB,OSGB
10/10/2014,MMAB,MMAC
9/10/2014,LINTA,QVCGA
9/10/2014,ASTY,AST
7/10/2014,LGP,CAPL
6/10/2014,CEP,SNMP
3/10/2014,QTET,PANL
1/10/2014,VBLX,NTBLQ
1/10/2014,CISAA,BETSF
30/9/2014,NGPC,OHAI
29/9/2014,ISCHY,ICL
29/9/2014,SNTI,ELOX
24/9/2014,WH,WSHLY
19/9/2014,OXBT,TENX
11/9/2014,PDO,YUMAQ
9/9/2014,TELK,MBVXQ
4/9/2014,APNT,NMGX
3/9/2014,NYBD,CUEN
3/9/2014,ICGE,ACTA
2/9/2014,AQU,JXG
27/8/2014,TFSCU,LMB
27/8/2014,YIDI,CVRS
11/8/2014,FU,FABU
8/8/2014,WLRHU,NXEO
7/8/2014,CCH,CCHGY
4/8/2014,CWH,EQC
30/7/2014,NCBC,SLCT
29/7/2014,OINK,BIQIF
25/7/2014,MBIS,MECK
14/7/2014,VTUS,ASMB
11/7/2014,DMNRU,DCUC
9/7/2014,USMO,SPOK
3/7/2014,EXLNU,EXCU
2/7/2014,QPAC,JASNQ
2/7/2014,ZLCS,EPRSQ
1/7/2014,CNBC,CNOB
30/6/2014,SCBT,SSB
30/6/2014,BDLF,RCAT
24/6/2014,KIPO,XRDC
18/6/2014,ARSD,TREC
18/6/2014,KONG,KZ
13/6/2014,ENMD,CASI
12/6/2014,EONC,INVT
6/6/2014,CCAC,STKS
4/6/2014,STSI,RCPIQ
4/6/2014,FFBH,BSF
23/5/2014,TMNG,CRTN
22/5/2014,LTXC,XCRA
22/5/2014,PAMT,TBCH
22/5/2014,SI,SIEGY
22/5/2014,AGOE,OMQS
8/5/2014,LON,LONCF
8/5/2014,HTCO,ENVE
8/5/2014,HXM,DHOXY
2/5/2014,TENP,PETV
2/5/2014,ABFS,ARCB
1/5/2014,RCKB,UBNK
30/4/2014,MCVE,COMS
29/4/2014,BLVDU,AGFS
28/4/2014,GNK,GNKOQ
23/4/2014,NTE,NTPIF
16/4/2014,PTGI,VATE
16/4/2014,BZNE,COCP
14/4/2014,INXB,GLRI
4/4/2014,LDK,LDKYQ
4/4/2014,KID,KIDBQ
1/4/2014,GGS,GEGSQ
28/3/2014,DBLE,ESCRQ
25/3/2014,HCACU,BLBD
21/3/2014,AH,RCM
19/3/2014,BEAC,FTNW
11/3/2014,GSE,GSEHQ
11/3/2014,XTEX,ENLK
11/3/2014,XTXI,ENLC
3/3/2014,CTCH,CYRNQ
26/2/2014,FNP,KATE
25/2/2014,RSOL,RGSEQ
11/2/2014,NVLT,CLRB
5/2/2014,VCLK,CNVR
4/2/2014,DM,DOLNQ
24/1/2014,AKBS,QCLS
21/1/2014,AFCE,PLKI
21/1/2014,STVS,NVFY
17/1/2014,APPA,HRTX
3/1/2014,TRUE,CFCB
29/12/2015,AVL,AVLNF
24/12/2015,SFY,SFYWQ
24/12/2015,HUB.B,HUBB
23/12/2015,PGN,PGNPQ
22/12/2015,GRSHU,TWNK
8/12/2015,SMTP,SHSP
7/12/2015,CLRX,RNVA
4/12/2015,NSLP:PA,NUSPQ
4/12/2015,NOR,NORNQ
1/12/2015,MSHL,LITS
1/12/2015,BKLLU,BKHU
29/11/2015,PDC,PESXQ
29/11/2015,DPTR,PARR
27/11/2015,LEAF,OMF
27/11/2015,NBG,NBGGY
25/11/2015,FWV,FWVB
18/11/2015,RNIN,CREX
18/11/2015,CERCU,AVTX
17/11/2015,CSBQ,SMBK
17/11/2015,MHR,MHRCQ
17/11/2015,SLTC,DTRM
16/11/2015,BONE,XTNT
16/11/2015,BDCV,XRDC
16/11/2015,PTNT,PRZM
16/11/2015,NHTB,LSBG
16/11/2015,BMAQ,BMTM
15/11/2015,COUP,QUOT
13/11/2015,GSJK,CCLP
12/11/2015,PAACU,BRQSF
11/11/2015,IG,TLGT
11/11/2015,LACO,GDEN
10/11/2015,SPF,CAA
9/11/2015,WWWW,WEB
9/11/2015,BHRT,USRM
8/11/2015,TKMR,ABUS
7/11/2015,TRGT,GYRE
6/11/2015,SPW,SPXC
6/11/2015,OCIR,SIRE
6/11/2015,BAGR,SAUC
6/11/2015,KURO,KURA
5/11/2015,EAGLU,WSC
4/11/2015,EXH,AROC
4/11/2015,EXLP,APLP
3/11/2015,GPACU,PRPL
2/11/2015,NRE.W,NRE
30/10/2015,DEJ,DXIEF
28/10/2015,MBLTY,MESO
23/10/2015,AXX,AXXDF
21/10/2015,ANV,ANVGQ
16/10/2015,HCACU,DSKE
1/10/2015,PJT.W,PJT
1/10/2015,HRMNU,NEXT
29/9/2015,ASTM,VCEL
29/9/2015,GPIAU,RMNI
29/9/2015,CBRX,JNP
29/9/2015,JAX.W,JAX
29/9/2015,CRD,CRD.A
22/9/2015,GMK,GMKYY
21/9/2015,CLTX,AKTX
20/9/2015,HTWO,ZAIS
17/9/2015,MSG.W,MSGS
17/9/2015,MSG,MSGN
16/9/2015,ZQK,ZQKSQ
15/9/2015,MDW,MDWCQ
15/9/2015,USU,LEU
11/9/2015,VTG,VTGDF
11/9/2015,CRSO,PBLA
10/9/2015,CNSI,MESG
8/9/2015,USTR,ESND
8/9/2015,OEH,BEL
8/9/2015,GY,AJRD
1/9/2015,IFT,EMGCQ
31/8/2015,CHIO,WAYS
29/8/2015,SUTR,TORZ
28/8/2015,ZBB,ESNC
26/8/2015,JDSU,VIAV
24/8/2015,GCA,EVRI
19/8/2015,CBIN,YCB
18/8/2015,CCP.W,CCP
18/8/2015,BTEBY,BNTC
17/8/2015,Z,ZG
16/8/2015,FCZA,CIVB
12/8/2015,ZA,ZAHLY
4/8/2015,BLVD,AGFS
31/7/2015,ARCP,VER
30/7/2015,WPXXP,WPXP
30/7/2015,PPRO,WLKR
28/7/2015,OLIC,LBCC
27/7/2015,LLTI,VRME
27/7/2015,SCOK,HGLI
23/7/2015,ANR,ANRZQ
15/7/2015,WLT,WLTGQ
14/7/2015,NLDG,NIHD
14/7/2015,CLAC,LIND
6/7/2015,ZOOM,ZTNO
6/7/2015,SRG.R,SRG
6/7/2015,BWC,BWXT
1/7/2015,ENL,RENX
1/7/2015,RUK,RELX
1/7/2015,MCP,MCPIQ
1/7/2015,HZN.W,HZN
1/7/2015,ENR.W,ENR
30/6/2015,ZMH,ZBH
30/6/2015,CTP,CTPR
30/6/2015,BLD.W,BLD
29/6/2015,GCI.W,GCI
29/6/2015,IOSA,DUOT
26/6/2015,NXOI,NXTP
26/6/2015,CTEI,CETX
25/6/2015,DUBL,OMNT
24/6/2015,WRK.W,WRK
19/6/2015,PTBI,ABEO
16/6/2015,RTGN,PULM
15/6/2015,ACT,AGN
11/6/2015,ANDKU,AEUA
10/6/2015,BWS,CAL
8/6/2015,RSWN,AYTU
5/6/2015,NBS,LSTA
5/6/2015,FSRV,CIGI
28/5/2015,FNTCU,CCN
27/5/2015,SPAZ,ENVB
21/5/2015,FISH,AZURQ
17/5/2015,BSDM,PRSNQ
14/5/2015,GLPYY,GLPG
11/5/2015,SSLT,VEDL
7/5/2015,TLM,TLSMF
5/5/2015,RGDO,TBRA
4/5/2015,ONNN,ON
29/4/2015,CNDO,FBIO
24/4/2015,CAK,ERINQ
23/4/2015,LAS,LASLY
22/4/2015,PAL,PALDF
20/4/2015,PZG.W,PZG
16/4/2015,AMPD,WKHS
15/4/2015,DNLX,AKTSQ
6/4/2015,BIOF,GRBK
1/4/2015,EAGL,VDTH
31/3/2015,BCKE,ATIS
27/3/2015,QPACU,XELA
27/3/2015,VVTV,IMBIQ
19/3/2015,ATK,OA
18/3/2015,HDY,HDYNQ
10/3/2015,OXF,WMLPQ
9/3/2015,SR,SRCTQ
9/3/2015,COPY,ANIX
6/3/2015,MDM,MPVDF
6/3/2015,DRL,DRLCQ
6/3/2015,BPZ,BPZRQ
27/2/2015,AQQ,AQQSQ
26/2/2015,SGRH,RELYQ
25/2/2015,HCAC,BLBD
20/2/2015,SKH,GENN
19/2/2015,NU,ES
18/2/2015,RRST,RRM
17/2/2015,RMKR,VCTL
13/2/2015,APSA,IRCP
12/2/2015,TGE,DWSN
6/2/2015,RSH,RSHCQ
6/2/2015,HSOL,HQCL
3/2/2015,ACMP,WPZ
2/2/2015,MDVXU,HCYT
30/1/2015,RPI,AIII
21/1/2015,WSH,WTW
21/1/2015,SILV,NXPL
20/1/2015,EXE,CXDO
20/1/2015,MNDL,APPS
16/1/2015,SWRNP,SWNC
15/1/2015,FSTO,SOGCQ
15/1/2015,KEN.W,KEN
14/1/2015,KWK,KWKAQ
9/1/2015,NVLX,PMCB
6/1/2015,NBCB,FNBCQ
2/1/2015,WAG,WBA
2/1/2015,CTC,CTCLY
29/12/2016,HDRA,INSE
29/12/2016,NCT,DSHK
28/12/2016,EMXX,EMX
23/12/2016,UPL,UPLMQ
23/12/2016,MDGN,GNMX
22/12/2016,AV,AVVIY
19/12/2016,OCLS,SNOA
19/12/2016,APPY,RIOT
19/12/2016,QLTI,NVLNF
19/12/2016,STEM,MBOT
19/12/2016,CMN,CMD
19/12/2016,CISG,AIFU
9/12/2016,ISSM,AREN
8/12/2016,UA,UAA
8/12/2016,UAC,UA
8/12/2016,GDDR,GDP
6/12/2016,TCK,TECK
5/12/2016,XRS,TAL
2/12/2016,CAS,CASLQ
1/12/2016,GNUSD,TOON
1/12/2016,FES,FESLQ
1/12/2016,AHS,AMN
29/11/2016,ACPW,PIOIQ
29/11/2016,STLRU,PHUN
28/11/2016,DHRM,NEGG
28/11/2016,CBYL,KALV
19/11/2016,GNUS,TOON
19/11/2016,LMBH,LMB
19/11/2016,CDOM,BCDA
19/11/2016,ATMR,ATOM
19/11/2016,BIOD,ALBO
18/11/2016,ENTK,RCAT
18/11/2016,MGT,MGTI
16/11/2016,ZFC,RC
16/11/2016,DMD,LEAF
16/11/2016,MIFI,INSG
16/11/2016,YOD,IDEXQ
15/11/2016,SCRI,SRAX
14/11/2016,AVG,AVGTF
9/11/2016,ETAK,TEUM
8/11/2016,SRTN,CLSK
7/11/2016,GRSH,TWNK
5/11/2016,PCCC,CNXN
4/11/2016,PSG,PSGLQ
1/11/2016,QCP.W,QCP
24/10/2016,WFD,WNEB
21/10/2016,TOF,TOFB
17/10/2016,IILG,ILG
13/10/2016,SRAQ,PR
13/10/2016,EBRBY,EBR.B
12/10/2016,DTENU,DTV
11/10/2016,USBI,FUSB
7/10/2016,PKY.W,PKY
6/10/2016,CNSO,EMMA
3/10/2016,VSM.W,VSM
30/9/2016,EBRYY,EBR
29/9/2016,ERB,ERBA
27/9/2016,NCQ,TMQ
27/9/2016,SSS,LSI
27/9/2016,KEG,KEGX
27/9/2016,ZHNE,DZSI
26/9/2016,IDI,FLNT
16/9/2016,LCAHU,ASAPQ
14/9/2016,STCK,BMCH
12/9/2016,DDAY,FNCX
8/9/2016,ROVI,TIVO
25/8/2016,TAS,TASIF
24/8/2016,UBIC,FTEO
19/8/2016,DMMRU,DCUD
18/8/2016,AHONY,ADRNY
17/8/2016,CADT,RAHGF
16/8/2016,TFSC,LMB
16/8/2016,MRIC,CLPT
12/8/2016,TAXI,MFIN
11/8/2016,DIRI,PBOX
11/8/2016,JGW,JGWEQ
11/8/2016,DXI,DXIEF
8/8/2016,ABRW,NBEVQ
2/8/2016,FNTC,CCN
1/8/2016,HMPR,XBKS
1/8/2016,BBCN,HOPE
31/7/2016,GMT,GATX
27/7/2016,ESI,ESINQ
25/7/2016,SNTA,MDGL
22/7/2016,GSI,GSIH
19/7/2016,ICA,ICAYY
19/7/2016,ARP,ARPJQ
14/7/2016,VRS,VRSZQ
13/7/2016,CADTW,CLDCF
12/7/2016,RMLX,TRKAQ
8/7/2016,KBIOQ,HGENQ
6/7/2016,FWM,FWMHQ
5/7/2016,FTV.W,FTV
2/7/2016,TPUB,TPCO
2/7/2016,OXGN,OTLC
1/7/2016,GB,ITGR
1/7/2016,HRI.W,HRI
30/6/2016,MVG,MAG
23/6/2016,TPI,TPIY
22/6/2016,NJ,NJDCY
22/6/2016,CRDC,DXTRQ
20/6/2016,ATRNQ,PTIX
20/6/2016,BBU.W,BBU
16/6/2016,WLRH,NXEO
16/6/2016,HH,HPHWQ
16/6/2016,UPIP,GEG
15/6/2016,ONSIU,OTLK
14/6/2016,ONTY,CASC
13/6/2016,WOWO,MFH
10/6/2016,VRNG,XWEL
1/6/2016,BSI,BSIRY
25/5/2016,IESRQ,IESC
23/5/2016,SSE,SSEIQ
16/5/2016,SZYM,TVIAQ
16/5/2016,LG,SR
16/5/2016,AAVL,ADVM
13/5/2016,DSCO,WINT
13/5/2016,NRX,NRXGQ
12/5/2016,VSTA,VTGN
8/5/2016,BTU,BTUUQ
7/5/2016,ISH,ISHCQ
5/5/2016,UACL,ULH
2/5/2016,QHC.W,QHCCQ
29/4/2016,KLREU,ROSEQ
28/4/2016,MGLT,ROII
28/4/2016,EOC,EOCCY
27/4/2016,ARO,AROPQ
22/4/2016,ATE,ATEYY
20/4/2016,SRAQU,PR
14/4/2016,CYGM,VLRXQ
14/4/2016,FCMP,FCFP
13/4/2016,BOTA,VXRT
13/4/2016,HART,HRGN
4/4/2016,BCA,ITCL
4/4/2016,AFI.W,AFIIQ
30/3/2016,RNO,RHNO
30/3/2016,ANCI,GNOW
30/3/2016,GDP,GDPMQ
30/3/2016,EOX,EOXLQ
30/3/2016,CLDN,EIGRQ
24/3/2016,CVSL,JRJRQ
21/3/2016,SENH,SENS
16/3/2016,PVA,PVAHQ
16/3/2016,ACI,ACIIQ
15/3/2016,NES,NESCQ
3/3/2016,GPTH,CRTD
2/3/2016,IACI,MTCH
1/3/2016,SLTD,SUNWQ
1/3/2016,SUBK,SCNB
1/3/2016,GRH,GRHHQ
29/2/2016,MIL,SRL
26/2/2016,REE,REEMF
15/2/2016,TLR,TLRS
9/2/2016,GIFD,SELF
9/2/2016,VGGL,FNCX
8/2/2016,GDEF,STGG
4/2/2016,MW,TLRDQ
4/2/2016,MPO,MPOYQ
4/2/2016,GCP.W,GCP
1/2/2016,APP,APPCQ
29/1/2016,JOEZ,CTRCQ
28/1/2016,TC,TCPTF
27/1/2016,WYIGU,GDC
22/1/2016,TOR,TORZ
22/1/2016,LLTP,OPNT
21/1/2016,CICI,ISGN
21/1/2016,ISIS,IONS
21/1/2016,THRX,INVA
21/1/2016,PDII,IDXG
19/1/2016,SRGYY,SPIEF
19/1/2016,KBIO,HGENQ
19/1/2016,ACE,CB
12/1/2016,SD,SDOCQ
12/1/2016,CORX,RSPI
11/1/2016,DXM,DXMMQ
5/1/2016,MELA,SSKN
5/1/2016,SOPW,SPIEF
4/1/2016,OCX.W,IMDX
29/12/2017,MTWO,TRKAQ
29/12/2017,MACQU,PRTH
28/12/2017,LMCA,FWONA
21/12/2017,DPDM,DLPN
18/12/2017,PCO,PCOA
13/12/2017,MOSC.U,VVNT
7/12/2017,EAGL,WSC
7/12/2017,JSYNU,ISUNQ
5/12/2017,WBB,WBBW
4/12/2017,SYMX,SYNE
1/12/2017,EARK,ROII
1/12/2017,PN,PNTPQ
1/12/2017,PBMD,IMMP
1/12/2017,FPP,FPPP
1/12/2017,CNXC,CCR
29/11/2017,WPPGY,WPP
29/11/2017,SONS,RBBN
24/11/2017,NVGN,KZIA
21/11/2017,LLPP,LOOP
21/11/2017,CRCO,FUBO
19/11/2017,SWFT,KNX
18/11/2017,Q,IQV
17/11/2017,IDGS,AUID
16/11/2017,ADHD,ARCT
15/11/2017,IOT,IOR
14/11/2017,HOTR,SONN
14/11/2017,ADK,RHEP
14/11/2017,OPLI,MIGI
14/11/2017,GLA,GLAE
14/11/2017,ABY,AY
10/11/2017,RTK,RTKHQ
8/11/2017,SCSS,SNBR
8/11/2017,CMSSU,KXIN
6/11/2017,VCCP,VICI
6/11/2017,LOV.W,LOVLY
5/11/2017,BBXT,BVH
1/11/2017,PHMD,GADS
31/10/2017,BCACU,XYNO
31/10/2017,COH,TPR
27/10/2017,BRACU,AGAE
25/10/2017,ABYLY,ABLX
24/10/2017,ATACU,HFFG
24/10/2017,FMCIU,CVON
20/10/2017,HUWX,PCSA
19/10/2017,IAMXU,WINR
19/10/2017,BIOP,RIOT
18/10/2017,FSC,OCSL
18/10/2017,FSFR,OCSI
17/10/2017,BBRY,BB
16/10/2017,AXN,AOXG
13/10/2017,GPIA,RMNI
12/10/2017,CIC.U,CTOS
9/10/2017,ABTL,AUTO
3/10/2017,IPOA.U,SPCE
2/10/2017,HBB.W,HBB
2/10/2017,BKFS,BKI
27/9/2017,TRMR,TLRA
22/9/2017,VSR,VSRI
22/9/2017,OPXA,ACER
8/9/2017,MBLY,MBBYF
8/9/2017,AUXO,CTEK
5/9/2017,IFMI,COHN
1/9/2017,DOW,DD
1/9/2017,COGI,CODA
30/8/2017,MIRN,SYBX
29/8/2017,TPGH.U,ACEL
24/8/2017,INDUU,BBCP
22/8/2017,PAAC,BRQSF
21/8/2017,URRE,WWR
21/8/2017,CCGI,BLNK
17/8/2017,SSRI,SSRM
15/8/2017,WCST,IDEXQ
14/8/2017,PPP,PPPMF
14/8/2017,BDE,CLAR
11/8/2017,THLD,MTEM
11/8/2017,KBIO,HGENQ
11/8/2017,WRLSU,AVCTQ
8/8/2017,FHCO,VERU
6/8/2017,TSO,ANDV
4/8/2017,HCACU,NRCG
2/8/2017,AYA,TSG
2/8/2017,TLLP,ANDX
1/8/2017,TYMI,TYME
1/8/2017,HRMN,NEXT
31/7/2017,OGXI,ACHV
27/7/2017,AWH,AWHHF
22/7/2017,CERU,DARE
20/7/2017,TPGE.U,MGY
19/7/2017,AACIQ,ACIIQ
18/7/2017,PPTG,FNGR
17/7/2017,MYAN,EMMA
17/7/2017,AIXNY,AIIXY
16/7/2017,QPAC,XELA
15/7/2017,SPP,SNMP
14/7/2017,CFI,CULP
12/7/2017,SDOPA,SDI
12/7/2017,TTEG,NVOS
12/7/2017,PMFI,CETY
6/7/2017,TBIOD,PRPO
1/7/2017,PWE,OBE
30/6/2017,VMCI,ICCT
21/6/2017,TBIO,PRPO
16/6/2017,LUX,LUXTY
16/6/2017,SPU,FTFT
15/6/2017,DRAM,USAU
7/6/2017,WILN,QTRHF
5/6/2017,LBIO,IOVA
3/6/2017,SSH,NUWE
1/6/2017,CETC,HGLI
26/5/2017,SLW,WPM
26/5/2017,STV,STVVY
25/5/2017,DV,ATGE
23/5/2017,TGD,ALO
22/5/2017,OSOK,NMTC
19/5/2017,BCTTP,BDXA
18/5/2017,CAPN,SLNO
17/5/2017,VSTE,VST
17/5/2017,IRG,IRGTQ
16/5/2017,LFL,LTMAY
13/5/2017,ROIA,UONE
13/5/2017,TKAI,ELDN
12/5/2017,HGR,HNGR
10/5/2017,MPACU,USWS
8/5/2017,ROIAK,UONEK
7/5/2017,PIP,ALT
5/5/2017,SWTF,SBOW
3/5/2017,IKGH,LINUF
3/5/2017,SRUNU,AMRQQ
2/5/2017,KAACU,KNTK
1/5/2017,KLRE,ROSEQ
1/5/2017,SXL,ETP
28/4/2017,KLREW,ROSWQ
28/4/2017,EAC,EACIQ
24/4/2017,BBTH,TONX
22/4/2017,DPRX,PLXPQ
21/4/2017,TASR,AXON
19/4/2017,GLF,GLFMQ
17/4/2017,MFRI,PPIH
17/4/2017,CBR,CBRI
12/4/2017,MPEL,MLCO
11/4/2017,NTT,NTTYY
5/4/2017,FNTEU,IMXI
5/4/2017,CAFN,DGLT
4/4/2017,BTU.W,BTU
1/4/2017,VIP,VEON
1/4/2017,HRT,MICRD
30/3/2017,WGA,AGNUQ
29/3/2017,TINY,TURN
22/3/2017,ACHI,RCM
21/3/2017,EMG,EMGCQ
20/3/2017,RMBLB,RDNW
10/3/2017,MFS,WBT
10/3/2017,GDPP,GDP
9/3/2017,MHG,MHGVY
9/3/2017,CJJY,CJ
8/3/2017,EGXG,EGC
6/3/2017,SYRG,SRCI
3/3/2017,SYRX,XTIA
3/3/2017,HGG,HGGGQ
2/3/2017,CSAL,UNIT
2/3/2017,CNV,CNVAF
1/3/2017,FXCM,GLBR
28/2/2017,IMN,GLAE
28/2/2017,EMGL,ELYS
27/2/2017,SGNL,VRDN
27/2/2017,HCAC,DSKE
24/2/2017,TSRA,ADEA
19/2/2017,LGF,LGF.B
10/2/2017,VNR,VNRSQ
10/2/2017,MPET,TELL
10/2/2017,BFCF,BVH
9/2/2017,STVID,IPM
9/2/2017,CDOC,CODA
1/2/2017,MCZ,MCZAF
30/1/2017,RTRO,POWW
29/1/2017,DPM,DCP
26/1/2017,LMCK,FWONK
25/1/2017,LMCB,FWONB
24/1/2017,PFV,YESR
20/1/2017,CBAK,CBAT
14/1/2017,MBLX,YTENQ
14/1/2017,HWAY,TVTY
14/1/2017,DW,LCII
14/1/2017,LEI,CEIN
14/1/2017,FLML,AVDL
14/1/2017,LPTN,APEN
12/1/2017,NSAM,DBRG
10/1/2017,DNAI,SRRA
10/1/2017,AHPAU,ORGO
4/1/2017,HGV.W,HGV
4/1/2017,AIXG,AIIXY
3/1/2017,SWHC,SWBI
26/12/2018,TKPYY,TAK
26/12/2018,ARYAU,IMTX
18/12/2018,GFA,GFASY
17/12/2018,CTACU,GDYN
13/12/2018,PLLL,PLL
12/12/2018,OVAS,TPST
11/12/2018,SUZBY,SUZ
7/12/2018,INDU,BBCP
5/12/2018,CCH.U,UTZ
4/12/2018,ONS,OTLK
26/11/2018,IAM,WINR
26/11/2018,MPAC,USWS
26/11/2018,KAAC,KNTK
20/11/2018,NWY,RTWIQ
19/11/2018,RXII,PHIO
19/11/2018,LCA,ASAPQ
16/11/2018,SSC,IDEXQ
11/11/2018,CCE,CCEP
9/11/2018,ANW,ANWWQ
9/11/2018,CNTE,AMR
7/11/2018,GRSHU,PAE
6/11/2018,AMDA,SINT
2/11/2018,DFBG,CTRCQ
1/11/2018,CCC.U,CLVT
1/11/2018,ACA.W,ACA
30/10/2018,GRAF.U,VLDR
28/10/2018,GSHT,VRRM
25/10/2018,BFNC,BFC
25/10/2018,MBNAB,AMTBB
25/10/2018,MBNAA,AMTB
23/10/2018,SHLDW,SHLWQ
22/10/2018,TZACU,RVPH
22/10/2018,HCAC,NRCG
22/10/2018,ETE,ET
19/10/2018,TPIV,MRKR
19/10/2018,HILI,HIL
19/10/2018,EDTXU,BTCT
18/10/2018,LOACU,LBPS
16/10/2018,VSAR,ARAV
12/10/2018,DDR,SITC
11/10/2018,WMIH,COOP
10/10/2018,TRNC,TPCO
9/10/2018,MRNA,ATRX
5/10/2018,TAX,FRG
4/10/2018,SPAQ.U,FSRNQ
4/10/2018,CGG,CGGYY
3/10/2018,ACXM,RAMP
3/10/2018,ALN,PLAG
1/10/2018,SLD,RC
1/10/2018,GTX.W,GTX
1/10/2018,BOFI,AX
1/10/2018,ITUS,ANIX
25/9/2018,MFAC.U,BMTX
21/9/2018,AAV,AAVVF
19/9/2018,COOL,PTEIQ
19/9/2018,IFFIU,IFFT
18/9/2018,NYLD.A,CWEN.A
18/9/2018,NYLD,CWEN
16/9/2018,TDACU,SEGG
16/9/2018,NEBUU,LPRO
16/9/2018,PACQU,HPK
16/9/2018,GLACU,GTEC
16/9/2018,LACQU,ENSC
16/9/2018,CMIA,CMLS
16/9/2018,TWLVU,BROGF
16/9/2018,DFBHU,AHCO
14/9/2018,FMCIU,TTCFQ
14/9/2018,TKSSU,CHR
13/9/2018,AOI,PYXSQ
13/9/2018,XSPL,BBIG
11/9/2018,QSII,NXGN
11/9/2018,GST,GSTCQ
31/8/2018,LFGR,LEAF
31/8/2018,ATAC,HFFG
29/8/2018,TOTAU,CLNN
24/8/2018,OSPR,STR
17/8/2018,SFTTY,ALAR
16/8/2018,LBIX,YVRLF
15/8/2018,MRICD,CLPT
15/8/2018,DEPO,ASRT
9/8/2018,PLKD,CUEN
9/8/2018,ANYB,AMAL
7/8/2018,MACQ,PRTH
3/8/2018,TCAP,BBDC
1/8/2018,GSAH.U,VRT
1/8/2018,BWINB,PTVCB
1/8/2018,BWINA,PTVCA
1/8/2018,TPGE,MGY
1/8/2018,ONP,ITP
31/7/2018,NFC.U,NFH
27/7/2018,FNTE,IMXI
27/7/2018,CHPE,CHAPQ
19/7/2018,TBRGU,RPAY
19/7/2018,HYH,AVNS
17/7/2018,VII,VCON
17/7/2018,HRG,SPB
17/7/2018,OZRK,OZK
17/7/2018,CCCR,BYU
17/7/2018,VRX,BHC
12/7/2018,VCO,VCOYY
11/7/2018,IFON,SIMPQ
10/7/2018,DPS,KDP
3/7/2018,LFACU,LSEA
3/7/2018,BRRP,BRY
2/7/2018,VNE.W,VNE
2/7/2018,RVI.W,RVIC
1/7/2018,GLPW,WLMSQ
29/6/2018,FPAC.U,GB
27/6/2018,KYO,KYOCY
25/6/2018,IMMD,LFMD
25/6/2018,CLNS,DBRG
19/6/2018,PBIB,LMST
13/6/2018,VTIQU,NKLAQ
9/6/2018,WYN,TNL
9/6/2018,VDSI,OSPN
9/6/2018,RSO,ACR
6/6/2018,CNIT,TAOP
5/6/2018,RWC,BKTI
4/6/2018,TMCXU,BRMK
3/6/2018,MUDSU,HYMC
1/6/2018,ASAE,RVYL
1/6/2018,PGH,PGHEF
30/5/2018,GRAMY,AENZ
28/5/2018,GRAM,AENZ
25/5/2018,HBHC,HWC
24/5/2018,LUK,JEF
17/5/2018,STO,EQNR
17/5/2018,CRME,CORV
17/5/2018,EBIO,CARM
10/5/2018,PQ,PQUEQ
9/5/2018,APY.W,CHX
8/5/2018,AGII,ARGO
7/5/2018,PLLLY,PLL
2/5/2018,TIL,TILCF
2/5/2018,MIII,IEA
2/5/2018,MRDN,ATIS
1/5/2018,NVT.W,NVT
1/5/2018,ERN,ERINQ
30/4/2018,DNX,DXF
30/4/2018,CBG,CBRE
30/4/2018,BUR,BRCNF
26/4/2018,SJISU,SJIU
26/4/2018,SDOIA,SDI
25/4/2018,CNACU,DMTKQ
24/4/2018,WLB,WLBAQ
24/4/2018,AHP,BHR
18/4/2018,LHC.U,DMSL
18/4/2018,DCM,DCMYY
16/4/2018,COGT,FLNT
15/4/2018,TIBRU,IGIC
12/4/2018,FAC,FACO
10/4/2018,NRCIA,NRC
6/4/2018,CGI,CGIP
2/4/2018,WG,WGRP
2/4/2018,MTU,MUFG
2/4/2018,PSDV,EYPT
29/3/2018,KBLMU,ETHZ
28/3/2018,OPESU,BFICQ
27/3/2018,ENRJ,UAVS
27/3/2018,EXXI,EGC
26/3/2018,QVCB,QVCGB
26/3/2018,LTN.U,BIOX
26/3/2018,OMAM,AAMI
23/3/2018,TICC,OXSQ
23/3/2018,BRPAU,NRXP
22/3/2018,DDRT,LNAI
22/3/2018,STVI,IPM
17/3/2018,OSPRU,STR
15/3/2018,AIZZP,AIZP
14/3/2018,NQ,LKM
14/3/2018,GPAQU,HOFV
13/3/2018,EAGLU,TH
13/3/2018,MLNK,STCN
13/3/2018,QVCA,QVCGA
13/3/2018,FMCI,CVON
7/3/2018,OMAD.U,PACK
5/3/2018,XNY,DXF
3/3/2018,CIE,CIEIQ
3/3/2018,NVLS,ALPN
28/2/2018,HCN,WELL
